gene_name	WT_0h_rep_1	WT_0h_rep_2	WT_0h_rep_3	WT_0h_rep_4	WT_1h_rep_1	WT_1h_rep_2	WT_1h_rep_3	WT_1h_rep_4	WT_2h_rep_1	WT_2h_rep_2	WT_2h_rep_3	WT_2h_rep_4	WT_4h_rep_1	WT_4h_rep_2	WT_4h_rep_3	WT_4h_rep_4
Pramel26	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pramel27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pramel11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pramel16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pramel14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pramel4	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
Gm13102	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
Oog3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oog2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pramel29	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13123	19	19	16	24	22	8	9	17	16	14	14	41	11	22	23	10
Pramel5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pramel30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pramel31	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Pramel15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pramel13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pramel13os	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700012P22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9944	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0
Aadacl3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Aadacl4fm1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aadacl4fm2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Aadacl4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aadacl4fm4	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
AAdacl4fm3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aadacl4fm5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dhrs3	2194	3775	2587	2690	2184	2339	2488	2175	1134	1862	1865	1715	525	622	909	551
Vps13d	1101	1731	1247	1141	1380	1297	1226	1039	1864	1910	1947	2267	1405	1821	1869	1451
Tnfrsf1b	841	1387	974	1055	2364	2090	2353	2707	4064	5516	5426	7064	5786	7981	8045	7109
Tnfrsf8	1	3	1	2	13	8	8	12	14	23	23	33	49	47	30	39
Smarca5-ps	14	13	17	25	22	15	25	31	13	26	18	24	17	23	16	13
Zfp268	269	977	697	499	327	558	635	295	155	237	289	298	81	176	264	73
Gm13249	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Zfp980	1	4	1	0	0	2	6	1	2	4	6	1	0	0	1	2
Gm13232	46	89	46	51	66	80	77	90	53	82	89	105	8	19	18	10
Znf41-ps	766	1343	852	730	617	777	808	603	435	559	570	606	263	466	542	279
Gm13238	8	24	17	10	8	3	22	5	3	1	8	5	0	2	4	5
Gm13034	8	10	5	8	12	12	16	6	8	10	18	4	3	13	6	7
Zfp987	1	0	1	4	4	3	10	1	2	0	0	1	0	3	1	0
Zfp600	6	17	3	3	5	5	2	7	6	6	2	5	1	0	0	1
Gm13167	46	89	46	51	66	80	77	89	53	82	89	104	8	19	18	10
Zfp992	524	894	638	593	438	610	596	440	302	449	500	429	164	388	403	240
Zfp981	8	18	6	3	9	12	6	8	5	10	1	7	1	0	5	4
1700095A21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13237	110	233	129	157	196	220	185	266	145	234	235	285	28	62	51	35
Zfp993	585	1050	617	573	494	606	705	526	358	461	580	504	235	392	460	249
Gm20875	103	211	120	143	174	207	169	250	135	220	206	250	26	57	49	34
Gm21082	1	0	0	2	2	3	0	0	1	0	0	0	0	0	0	0
Zfp986	6	11	0	4	2	5	0	4	2	4	1	0	0	0	1	0
Rex2	0	1	3	0	0	2	0	2	1	1	1	1	0	0	0	0
4933438K21Rik	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0
Gm13160	16	48	20	27	31	34	35	53	30	34	31	53	3	6	7	6
Zfp991	1104	1733	1071	1118	906	1081	1161	934	664	833	958	891	380	699	693	468
Gm13147	4	6	1	7	1	6	9	3	4	2	6	5	0	4	3	2
Gm13144	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Zfp982	6	15	6	1	6	18	13	9	1	2	9	3	0	1	3	1
Gm16503	0	1	0	0	2	0	0	0	1	0	2	0	0	0	0	0
Zfp985	1	7	3	5	1	3	5	7	0	6	0	4	1	0	4	1
Zfp979	11	8	7	3	6	7	19	14	8	7	8	13	0	1	11	3
Zfp534	0	0	2	3	0	1	4	0	1	0	3	0	0	0	2	0
Zfp984	376	776	532	424	315	422	474	286	163	237	275	263	102	191	224	108
Rps19-ps3	9	34	26	23	14	22	24	38	9	19	20	26	17	15	20	13
Zfp933	60	137	87	65	23	38	50	19	30	28	33	45	20	26	37	29
Miip	87	184	110	86	77	107	104	64	39	82	54	69	25	23	35	16
Fv1	4	11	13	10	12	4	3	5	2	1	0	4	1	1	0	3
Mfn2	258	397	260	281	277	297	256	266	177	239	244	267	154	206	208	172
Plod1	649	1299	911	802	768	855	934	735	486	863	866	751	356	677	568	467
2510039O18Rik	256	416	303	344	329	268	317	266	219	324	324	346	163	237	214	199
Nppb	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Nppa	2	5	1	1	3	0	1	3	0	5	4	2	2	6	9	4
Clcn6	65	82	41	73	66	51	37	54	76	91	78	85	100	119	78	101
Mthfr	214	467	355	249	98	153	187	91	460	528	691	617	1248	1730	1742	1676
Chchd2-ps	11	22	4	40	23	21	10	32	16	22	17	50	8	24	21	27
Agtrap	158	327	200	225	149	226	231	188	183	264	255	296	253	351	345	404
Draxin	0	0	0	0	0	0	1	0	0	0	1	0	0	2	2	0
Mad2l2	36	75	55	71	43	62	63	46	19	54	70	59	24	43	63	52
Fbxo6	162	381	204	236	206	238	337	225	172	305	322	319	217	348	422	302
Fbxo44	16	17	17	19	3	14	16	7	5	8	10	17	4	16	9	6
Fbxo2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Disp3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ubiad1	77	104	72	78	73	52	53	80	51	51	34	69	28	57	44	37
Mtor	465	655	457	531	486	496	471	487	376	491	504	552	351	502	536	420
Angptl7	8	12	9	9	6	8	9	5	5	8	7	7	4	9	12	6
Exosc10	577	925	546	635	686	714	777	597	475	665	741	715	328	541	626	383
Srm	377	255	174	425	436	172	297	390	274	265	274	406	87	114	146	119
Masp2	2	5	6	3	2	0	2	2	1	0	1	3	0	3	0	1
Tardbp	649	931	561	776	654	577	582	648	447	521	496	741	257	350	402	328
Gm572	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0
Casz1	33	62	58	34	14	42	37	24	27	23	60	19	19	76	62	27
Pex14	53	97	57	76	79	59	72	66	50	80	68	75	53	61	76	67
Dffa	128	212	135	146	137	119	134	122	70	107	89	129	58	67	72	46
Cort	0	3	3	0	2	0	0	0	0	0	3	0	0	0	0	0
Cenps	49	57	41	64	34	28	45	47	15	25	24	30	5	14	9	4
Pgd	2028	2191	1337	2451	2426	1566	1641	2327	1775	1724	1630	2524	1539	1541	1593	1653
Kif1b	1057	1450	853	1177	1211	978	1014	991	1228	1578	1581	1811	742	1083	1379	773
Ube4b	860	1458	815	984	1061	987	1013	856	945	1016	919	1357	710	647	856	770
Rbp7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Nmnat1	19	25	12	15	17	17	11	20	15	15	5	16	9	15	23	15
Lzic	158	233	139	144	152	129	144	136	129	143	157	197	57	116	135	83
Ctnnbip1	110	152	116	127	107	104	91	112	61	90	81	89	29	26	32	25
Clstn1	207	248	155	211	183	169	164	175	171	181	183	193	120	113	134	94
Pik3cd	561	763	428	718	562	452	466	537	302	442	423	553	730	757	663	1182
Tmem201	46	53	42	60	51	38	35	48	22	13	34	27	17	13	8	9
Slc25a33	10	23	6	14	23	24	24	29	15	40	25	24	4	7	6	6
Spsb1	10	5	6	5	5	12	17	6	59	90	137	117	145	703	465	238
H6pd	203	315	190	265	158	180	158	198	108	135	142	176	63	196	68	85
Mir34a	2	1	0	0	1	1	1	3	0	0	2	0	0	0	0	1
Gpr157	69	116	91	54	41	44	64	34	21	24	18	27	4	15	19	4
Slc2a5	0	2	1	2	0	0	2	0	0	1	0	0	0	0	0	0
Slc2a7	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Car6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eno1	3371	4441	2349	4555	3991	2887	2908	4363	2786	3355	2604	4493	2041	2039	1948	2663
Rere	929	2059	1324	930	840	1101	1273	694	375	608	793	568	399	860	824	529
AA666905	4	13	8	5	0	10	4	5	0	1	1	1	2	1	2	3
Slc45a1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1700045H11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Errfi1	54	66	33	71	1602	2123	2202	1886	195	509	743	471	31	134	81	45
Park7	360	669	391	482	393	435	456	448	290	471	456	496	220	361	363	280
Tnfrsf9	0	0	1	0	0	1	0	0	1	6	4	3	11	24	15	7
Uts2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Per3	54	165	98	40	51	99	81	39	27	44	59	39	7	12	15	8
Vamp3	312	432	260	304	335	338	341	299	248	347	282	369	184	276	305	197
Camta1	57	75	55	65	54	50	43	36	18	41	30	27	9	36	21	18
4930589P08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dnajc11	342	493	320	441	422	320	409	417	252	381	462	484	209	365	391	343
Thap3	21	45	35	21	10	20	23	13	8	16	9	10	3	2	10	12
Phf13	86	146	111	103	91	53	53	95	64	134	91	123	38	37	70	35
Klhl21	58	108	74	75	25	17	26	28	3	9	15	6	3	8	3	9
Zbtb48	25	52	40	35	15	16	21	11	7	18	8	23	1	16	14	5
Tas1r1	0	2	2	0	0	0	1	0	0	0	1	0	0	0	0	0
Nol9	184	248	164	223	220	142	178	197	149	180	200	268	62	129	124	87
Plekhg5	9	14	13	9	14	10	14	13	2	6	5	5	2	2	1	1
Tnfrsf25	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Espn	3	2	3	6	2	4	6	1	1	1	3	5	1	2	0	2
Hes2	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0
Acot7	227	206	123	292	260	147	196	256	231	215	214	422	224	333	242	315
Gpr153	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0
Hes3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Icmt	115	218	127	136	122	99	114	121	93	102	105	133	46	54	77	53
Rnf207	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Rpl22	1418	2599	1504	2158	1514	1624	1793	1993	1006	1794	1799	1945	943	1412	1755	1340
Chd5	7	10	12	8	4	2	8	7	3	9	9	2	1	3	4	3
Kcnab2	564	623	424	608	589	408	444	495	332	426	351	519	153	130	159	146
Nphp4	6	16	12	15	4	13	8	9	4	6	7	10	1	1	4	1
Gm833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ajap1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BC039966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A430005L14Rik	101	142	87	94	84	83	71	127	43	55	29	55	14	31	29	25
Dffb	12	16	13	11	2	4	2	6	5	8	5	10	0	12	4	6
Cep104	160	213	121	116	162	150	142	120	111	163	152	130	69	127	116	90
Lrrc47	95	167	97	136	135	98	128	83	79	119	96	104	44	79	81	56
Smim1	0	9	4	9	0	7	5	6	1	4	6	3	1	2	1	1
Ccdc27	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0
Trp73	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Wrap73	61	115	62	92	68	45	48	62	33	44	48	77	40	26	51	30
Tprgl	498	964	512	551	583	552	628	574	448	631	543	665	306	428	434	380
Megf6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Arhgef16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prdm16	7	22	4	3	5	2	8	4	1	7	5	3	0	5	4	4
B230104I21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5930403L14Rik	0	1	0	1	0	1	0	4	0	0	0	0	0	0	0	0
Prdm16os	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actrt2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ttc34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mmel1	1	4	2	0	0	0	0	0	0	1	1	0	1	0	2	0
Prxl2b	46	90	51	55	42	50	76	48	24	43	73	46	26	27	39	21
Tnfrsf14	58	133	91	68	65	78	85	50	98	90	129	134	212	217	217	282
Hes5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pank4	104	233	147	137	123	106	116	104	72	114	142	99	48	72	59	68
Plch2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Pex10	17	44	18	25	18	25	7	21	7	9	12	15	6	10	2	6
Rer1	370	663	431	533	413	413	492	476	289	402	432	495	238	334	416	314
Morn1	13	31	13	19	14	10	11	13	2	4	13	9	3	6	4	4
Ski	1015	1594	1031	1259	974	1025	947	963	375	582	504	580	146	567	313	173
Gm19313	36	69	40	23	11	10	5	5	7	6	3	15	9	25	15	7
Faap20	78	153	95	117	74	100	121	82	48	65	73	77	29	62	64	52
Prkcz	0	8	3	6	4	7	2	2	2	3	4	1	1	2	0	1
Gabrd	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	1
5830444B04Rik	1	5	1	1	0	2	1	0	2	1	1	0	3	0	1	1
Cfap74	2	9	4	6	2	4	3	0	0	7	0	11	3	9	3	3
Tmem52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gnb1	1404	2276	1428	1714	1712	1562	1425	1732	1305	1797	1548	2154	1287	1615	1707	1606
Nadk	498	801	600	625	667	704	765	655	541	676	765	877	543	611	643	682
Slc35e2	132	246	159	177	107	119	92	112	72	84	98	91	45	96	91	70
Gm16023	12	26	12	8	4	4	9	4	11	7	3	14	10	10	9	7
Cdk11b	536	855	574	715	514	591	767	656	406	557	747	723	373	545	594	483
Mmp23	3	0	4	3	2	3	3	0	3	3	2	3	0	1	0	0
Mib2	123	199	141	123	104	108	106	84	61	88	79	110	33	51	45	39
Fndc10	4	20	9	15	5	14	14	5	7	3	4	5	0	1	0	2
Ssu72	531	936	585	662	561	738	828	674	402	616	672	663	334	588	626	459
Tmem240	1	6	2	1	0	0	1	0	0	3	1	0	1	0	0	0
Atad3a	161	194	125	234	203	157	170	217	144	158	175	201	55	95	101	72
Atad3aos	3	9	1	2	0	1	2	9	0	2	2	3	3	2	2	2
Vwa1	2	1	3	2	0	0	1	1	1	4	0	3	2	1	1	0
Tmem88b	0	1	0	0	0	1	0	1	1	0	0	0	0	2	0	0
Ankrd65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl20	233	283	183	341	236	208	263	295	139	248	260	320	136	223	257	231
Ccnl2	149	224	139	159	146	153	147	149	132	208	196	199	162	192	257	175
Aurkaip1	174	257	192	210	179	180	203	187	111	171	157	211	95	162	149	112
Mxra8	1	0	1	1	1	2	4	0	0	0	2	1	1	0	1	0
Dvl1	111	155	139	130	107	104	114	163	96	112	113	155	61	74	91	82
Tas1r3	14	25	15	18	10	10	4	9	13	11	7	5	2	13	10	6
Cptp	97	123	89	107	69	55	49	63	85	93	87	136	111	81	116	116
Ints11	154	264	129	210	165	154	121	166	122	150	106	187	79	97	81	104
Pusl1	54	53	31	67	59	56	64	34	31	44	31	58	16	17	17	18
Acap3	109	176	103	104	113	96	65	112	40	41	61	72	7	12	20	9
Ube2j2	142	203	130	176	214	215	267	241	199	279	258	254	114	149	186	170
C1qtnf12	76	125	90	81	69	104	71	87	62	73	46	100	32	57	48	35
B3galt6	43	51	43	50	29	33	36	41	13	31	39	31	11	14	12	19
Sdf4	772	1318	907	939	863	936	1021	878	630	1013	902	969	542	739	855	643
Tnfrsf4	3	6	5	7	0	4	5	4	1	1	3	2	2	1	6	1
Gm16008	1	2	1	1	0	0	0	0	1	2	0	0	0	0	0	0
Tnfrsf18	10	6	5	1	1	1	3	2	1	0	3	5	1	1	4	1
Ttll10	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Mir429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir200a	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Mir200b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9430015G10Rik	77	168	100	90	63	82	79	62	51	44	46	61	22	29	23	25
Rnf223	4	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0
Agrn	65	98	55	80	69	54	69	86	247	181	232	340	289	343	359	395
Isg15	25	74	88	20	198	231	354	235	773	1171	1365	1423	1943	3373	3906	3025
AW011738	2	10	8	11	12	19	13	18	15	57	46	40	39	47	49	42
Perm1	45	65	49	48	48	89	110	69	116	121	166	161	102	133	189	131
Plekhn1	192	255	200	215	231	223	332	186	315	427	651	520	432	604	1041	532
Klhl17	43	82	78	59	34	64	35	54	27	42	51	38	11	18	7	6
Noc2l	291	410	286	353	380	279	270	356	273	352	249	368	165	183	208	170
Samd11	5	7	0	7	2	9	3	1	0	4	0	0	0	3	5	1
Vmn2r129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dhrsx	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933409K07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V1rg10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15772	877	1614	921	1483	1007	1015	1331	1289	512	1062	1153	1244	672	1006	1155	979
Cdk6	1148	1204	871	1415	1550	925	1161	1635	1735	1817	1829	2512	1027	1183	1406	1070
Fam133b	107	159	131	162	253	289	263	350	169	236	228	343	109	155	192	148
1700109H08Rik	5	16	7	3	14	22	23	20	5	4	5	3	11	16	4	9
Rbm48	41	84	54	64	85	64	64	68	32	25	42	56	17	48	43	28
Pex1	81	140	101	85	100	96	90	77	55	72	55	75	34	38	52	39
Gatad1	434	759	434	548	407	394	369	445	290	388	351	462	183	287	258	249
Tmbim7	0	0	0	0	0	2	0	1	0	0	1	0	0	1	1	0
Ankib1	459	682	433	471	478	428	473	453	628	662	689	855	1022	1395	1592	1120
Krit1	217	396	241	210	259	266	333	263	301	466	537	526	360	529	661	465
Lrrd1	0	0	0	1	0	0	1	0	1	1	2	0	2	0	2	2
Mterf1a	15	35	23	30	8	8	19	6	10	15	21	11	9	5	17	11
Akap9	1044	1674	1002	985	1189	1176	1203	1050	878	1121	1196	1238	757	1019	1479	892
Cyp51	1072	1015	495	1271	1237	511	635	1011	741	889	629	1008	701	339	502	797
Mterf1b	11	27	19	14	5	7	9	3	3	5	6	5	9	4	6	4
Fzd1	10	18	11	8	42	37	32	46	85	105	144	143	152	226	120	176
Cdk14	1252	1438	1059	1497	1438	909	1150	1700	978	957	946	1481	870	1173	1284	1125
Pttg1ip2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cldn12	15	19	16	29	10	10	23	19	8	20	19	31	1	10	3	4
Gtpbp10	95	157	90	131	87	100	123	116	52	82	115	104	33	64	65	45
Gm8773	0	0	0	0	0	1	2	0	0	0	0	0	3	2	5	3
Cfap69	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0
Steap2	0	1	0	0	0	0	1	0	0	1	1	0	0	0	2	1
Steap1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Zfp804b	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Tex47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Steap4	0	0	0	0	0	0	1	0	5	14	9	9	65	57	39	101
Sri	416	720	454	534	475	529	593	471	416	580	644	615	320	442	553	415
Adam22	36	71	62	42	44	45	31	25	14	41	40	35	19	30	31	13
Gm19440	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0
Dbf4	291	521	319	423	331	379	403	296	182	245	223	248	54	94	119	58
Slc25a40	126	212	138	136	101	117	166	106	68	78	95	78	21	36	36	26
Rundc3b	18	20	15	24	11	14	12	10	10	10	4	5	1	5	11	2
Abcb1a	114	200	131	97	118	119	154	78	81	175	146	82	119	129	282	84
Abcb1b	751	1261	716	822	867	889	797	865	624	915	823	936	478	671	854	519
Abcb4	230	250	164	255	261	167	162	297	146	157	132	261	80	96	57	109
Crot	222	437	258	268	236	262	230	187	102	173	149	138	47	95	107	52
Tmem243	42	91	53	53	54	63	76	63	76	80	108	87	90	185	150	101
Dmtf1	229	382	234	314	336	284	317	286	287	387	420	484	278	349	476	284
Elapor2	26	38	15	44	38	14	29	35	21	14	17	42	19	21	9	19
Mir879	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Grm3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5152	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
Gm6455	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
Gm5861	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
Gm8890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Speer1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6460	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
1700003C15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm8926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933402N22Rik	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0
Sema3d	0	0	0	1	1	0	0	0	0	0	3	0	0	0	2	0
Sema3a	0	0	2	1	0	2	2	0	1	2	3	1	1	0	9	1
Speer3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm6650	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Sema3e	0	1	0	0	0	2	0	0	0	0	0	1	1	1	1	0
Pclo	0	1	0	2	0	0	5	0	2	1	0	0	0	1	1	0
Gm9758	0	0	0	0	0	1	0	0	0	1	2	0	0	0	1	0
Speer4e	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0
Speer8-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10354	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0
Gm17019	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Gm21149	0	1	0	2	2	2	2	0	0	1	4	0	0	0	1	0
Gm21190	0	3	0	3	1	2	1	0	1	0	3	1	0	1	5	0
Speer4d	0	0	0	0	0	3	0	0	0	2	3	0	0	0	3	0
4930572O03Rik	0	0	0	1	0	1	0	0	0	1	2	0	0	0	1	0
Speer4cos	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0
Speer4c	0	0	0	0	0	1	0	0	0	1	2	0	0	0	3	0
4930519H02Rik	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Gm3510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Cacna2d1	0	0	0	0	1	1	2	0	1	0	0	1	0	0	0	0
Hgf	115	250	169	130	107	153	147	107	80	113	112	113	78	80	76	111
Speer4f2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Speer4f1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Sema3c	9	0	0	26	27	1	2	44	34	9	9	46	25	6	6	44
Cd36	17397	25501	14789	21961	19722	18029	20095	23854	12769	15096	16838	21241	8499	11996	13801	11561
Gnat3	7	19	12	10	1	15	6	14	2	7	3	3	1	2	1	2
Gnai1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0
Gm3527	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4921504A21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Magi2	27	31	38	36	24	13	20	17	12	17	14	19	5	10	5	7
Phtf2	259	378	195	277	310	239	226	321	303	252	240	414	186	175	224	236
Tmem60	119	165	93	157	115	110	147	121	60	91	94	103	30	44	66	38
Rsbn1l	389	668	436	408	371	407	481	344	361	624	557	556	338	533	620	427
A630072M18Rik	28	62	41	40	127	116	153	111	198	367	389	301	137	145	332	157
Ptpn12	596	816	495	626	1071	970	1088	1128	832	1145	1515	1454	412	781	482	609
Rpl31-ps21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gsap	208	314	205	250	540	516	571	427	439	608	762	763	655	1310	869	774
Ccdc146	5	6	3	1	9	18	19	8	15	19	21	7	25	59	36	27
Fgl2	52	218	176	78	53	207	231	66	645	958	1405	1076	2494	5053	6927	3443
Fam185a	31	44	23	28	13	13	21	14	18	17	16	17	11	3	9	8
Fbxl13	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
Lrrc17	3	3	2	1	2	2	0	2	0	3	0	0	0	0	0	0
Armc10	212	465	265	261	201	240	312	171	136	202	163	188	115	180	206	131
Napepld	126	169	101	132	92	76	78	80	25	37	30	38	44	17	15	61
Pmpcb	189	277	164	195	178	177	195	185	154	203	211	246	220	263	350	260
Dnajc2	389	574	358	523	411	349	398	466	313	329	413	496	330	403	528	377
Psmc2	658	1051	611	835	741	661	748	836	496	716	811	887	485	681	758	617
Slc26a5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Reln	0	0	1	0	0	0	0	0	2	0	0	0	0	2	1	0
Orc5	94	177	115	131	44	72	67	57	35	38	49	42	30	58	38	29
Gm15421	145	200	116	231	133	121	156	186	99	196	188	205	124	129	127	165
6030443J06Rik	6	26	8	12	2	2	6	3	6	2	4	7	2	5	4	7
A930003O13Rik	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0
Lhfpl3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
5031425E22Rik	50	76	41	65	39	56	68	37	30	47	39	65	45	54	43	44
Kmt2e	1182	1899	1258	1265	880	1165	1199	776	592	737	787	885	568	853	826	704
Srpk2	500	808	501	537	476	479	473	515	226	463	408	392	124	205	335	92
AI506816	26	32	30	33	36	28	24	31	16	28	29	40	18	17	23	17
Pus7	129	183	116	153	145	94	103	157	115	118	120	175	46	81	98	63
Rint1	82	145	95	85	79	84	90	66	35	68	50	62	12	32	43	28
4933427G23Rik	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
Tomm7	380	693	433	629	418	420	452	477	231	451	445	548	275	416	402	406
2700038G22Rik	23	30	24	34	29	25	28	14	11	22	18	23	14	9	6	13
Snord93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam126a	409	701	418	455	403	439	364	339	241	312	278	326	129	287	202	113
Gm6745	112	198	105	150	126	115	156	138	121	135	114	149	52	105	159	93
